gene_id,mean_group1,mean_group2,fold_change,log2_fold_change,p_value,test_statistic,p_value_adjusted
207436_x_at,8.141482100755521,8.263860037764776,1.0150314077332305,0.021524368868517895,0.5592514789920561,-0.6092622631505165,0.98162806621557
208751_at,8.26054312133367,8.12840445713345,0.9840036348386151,-0.023264450101344133,0.5593281095729022,0.6091407504496855,0.98162806621557
205708_s_at,6.656929721489663,6.599828168580121,0.991422238885111,-0.01242847419752104,0.5593335888458202,0.609132062366463,0.98162806621557
217847_s_at,6.845331130426458,6.686852974141341,0.976848723127402,-0.033792934220904056,0.5593808904466899,0.6090570617250174,0.98162806621557
203646_at,6.767383911812346,6.859779817926034,1.0136531202186434,0.019564035617327908,0.5593815977158505,-0.6090559403186033,0.98162806621557
215435_at,4.232606598644841,4.278059010057337,1.0107386335944968,0.015409979667924406,0.5594171504795151,-0.6089995709065051,0.98162806621557
218540_at,8.262673231740008,8.303366600906935,1.0049249641158031,0.007087782061439826,0.5594348433857135,-0.6089715193275739,0.98162806621557
213951_s_at,7.305759549990707,7.536316338031372,1.0315582228600664,0.04482525162764625,0.5594405394434786,-0.6089624885062676,0.98162806621557
210630_s_at,4.59714724388866,4.650081961826679,1.0115146883773167,0.01651726966906275,0.5594509343686012,-0.6089460079979663,0.98162806621557
209225_x_at,11.096535809818734,11.184774068514908,1.0079518743694853,0.011426757621586986,0.5594658402057835,-0.6089223760290194,0.98162806621557
209200_at,5.257174560082207,5.316728955683727,1.0113282134577986,0.016251281200895456,0.5595520436817277,-0.6087857147360524,0.98162806621557
208454_s_at,6.157663746978751,6.209020607833047,1.0083403158997588,0.011982632091605255,0.5595523623789633,-0.6087852095172023,0.98162806621557
203436_at,9.463118342378705,9.554807019990742,1.0096890553720994,0.013911067887059913,0.5597381142837585,-0.6084907723644659,0.98162806621557
204120_s_at,5.3359862978153405,5.4513618007894244,1.0216221512827575,0.030861711671796237,0.5597422989980652,-0.608484139786439,0.98162806621557
202429_s_at,8.519344488001716,8.676880223089153,1.0184915324540877,0.026433986060033537,0.5597475017754339,-0.6084758936658278,0.98162806621557
204606_at,6.34058093084727,6.26751878307374,0.9884770577695684,-0.016720613026123404,0.5597599380024315,0.6084561830992126,0.98162806621557
200866_s_at,9.792695269141019,9.629759290008515,0.98336147764692,-0.024206254978284526,0.5598018901634232,0.6083896936769609,0.98162806621557
212747_at,7.252467255593109,7.311213257705458,1.0081001402753036,0.011638956995302327,0.5598665152013664,-0.6082872759717879,0.98162806621557
212064_x_at,9.15476434405685,9.239872799384923,1.009296629834423,0.013350241340936606,0.5599427694755932,-0.6081664370858851,0.98162806621557
217492_s_at,6.914130674690673,7.0763660064139575,1.02346431378816,0.03346079926565354,0.5599574551846442,-0.6081431659825093,0.98162806621557
213446_s_at,9.267440655092752,9.14816689791572,0.9871298062090651,-0.01868828532156505,0.5599662268912764,0.6081292664281702,0.98162806621557
217801_at,11.943860392888137,12.02161950318717,1.0065103833887186,0.009362055504302616,0.559986021832753,-0.6080979000357238,0.98162806621557
204312_x_at,6.515528275263739,6.395402822740105,0.9815632060135951,-0.02684692442832271,0.5600076272830389,0.6080636655067255,0.98162806621557
217326_x_at,5.723692397176399,5.693024756388389,0.9946419830661866,-0.007750767423451697,0.5601433073013398,0.6078486936791302,0.98162806621557
214433_s_at,5.756916965739183,5.687220921125073,0.9878935122689995,-0.017572556722342474,0.560204287468399,0.6077520863582914,0.98162806621557
215912_at,5.119982572233831,5.034472000437818,0.9832986595970569,-0.024298418629065188,0.5602160427157414,0.6077334639070233,0.98162806621557
205056_s_at,5.98450621031534,6.047268165454996,1.0104874074708912,0.015051343199592544,0.5602328157784153,-0.607706892715415,0.98162806621557
203266_s_at,8.105845991595835,8.182964774926948,1.0095139709551686,0.013660876680546606,0.5602739681121909,-0.6076417028462323,0.98162806621557
218833_at,6.710744823528019,6.624941459559755,0.9872140326856961,-0.01856519316524764,0.560292312950651,0.6076126434786502,0.98162806621557
218911_at,6.482587929666666,6.598777272138561,1.0179232960250597,0.025628853541822275,0.5603635286857833,-0.6074998385433997,0.98162806621557
202401_s_at,8.97726811652195,8.917493816254312,0.9933415935124376,-0.009638173184844275,0.5603892194908184,0.6074591466333217,0.98162806621557
213326_at,5.280878778909463,5.337234124216726,1.0106715847241814,0.015314273143973862,0.5604449032794453,-0.6073709522645053,0.98162806621557
213125_at,5.998579115100127,5.941278573697899,0.9904476476340894,-0.013847374689065236,0.5604465007186332,0.6073684222468837,0.98162806621557
201765_s_at,10.185719995119133,10.0989575761194,0.991481955223459,-0.012341578960245608,0.560504170440639,0.6072770879779015,0.98162806621557
211240_x_at,8.582944893205555,8.493999532678686,0.9896369647442009,-0.015028706277637997,0.560592689102865,0.6071369073794983,0.98162806621557
217924_at,7.680538796655899,7.6084231088750975,0.9906105952082164,-0.013610043294597307,0.5606002018105181,0.6071250106388655,0.98162806621557
221510_s_at,9.26148908374066,9.351194348796898,1.0096858360729188,0.013906467981433055,0.5606794557831816,-0.6069995137192493,0.98162806621557
